system_id,result_id,Befu,PCODE,ProbNr,ProjektNr,RTyp,SumFAnzahl,SumFFrag,SumFGewicht,SumPflR,Zust,cf,geschätzt,method_indicator,method_type
218,,A6214,CEREA,19_0013_0009,19_0013,Sa/Fr,19.0,0.0,0.0,19,vk,-,,,"ORG2,0"
219,,A6214,CHALB,19_0013_0009,19_0013,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
220,,A6214,COAVE,19_0013_0009,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
221,,A6214,GASPU,19_0013_0009,19_0013,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
222,,A6214,HODIV,19_0013_0009,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
223,,A6214,STMES,19_0013_0009,19_0013,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
224,,A6214,BRAS,19_0013_0018,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
225,,A6214,CEREA,19_0013_0018,19_0013,Sa/Fr,23.0,0.0,0.0,23,vk,-,,,"ORG2,0"
226,,A6214,CHALB,19_0013_0018,19_0013,Sa/Fr,7.0,0.0,0.0,7,vk,-,,,"ORG2,0"
227,,A6214,GASPU,19_0013_0018,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
228,,A6214,INDET,19_0013_0018,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
229,,A6214,POLAP,19_0013_0018,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
230,,A8090,CEREA,19_0013_0004,19_0013,Sa/Fr,24.0,0.0,0.0,24,vk,-,,,"ORG2,0"
231,,A8090,CHALB,19_0013_0004,19_0013,Sa/Fr,9.0,0.0,0.0,9,vk,-,,,"ORG2,0"
232,,A8090,GASPU,19_0013_0004,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
233,,A8090,HODVS,19_0013_0004,19_0013,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
234,,A8090,RUME,19_0013_0004,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
235,,A8090,STMES,19_0013_0004,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
236,,A8090,TRAED,19_0013_0004,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
237,,A8090,CATRI,19_0013_0005,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
238,,A8090,CEREA,19_0013_0005,19_0013,Sa/Fr,21.0,0.0,0.0,21,vk,-,,,"ORG2,0"
239,,A8090,CHALB,19_0013_0005,19_0013,Sa/Fr,12.0,0.0,0.0,12,vk,-,,,"ORG2,0"
240,,A8090,GASPU,19_0013_0005,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
241,,A8090,HODIV,19_0013_0005,19_0013,Spi,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
242,,A8090,HODVS,19_0013_0005,19_0013,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"ORG2,0"
243,,A8090,INDET,19_0013_0005,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
244,,A8090,STMES,19_0013_0005,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
245,,A8090,CEREA,19_0013_0006,19_0013,Sa/Fr,14.0,0.0,0.0,14,vk,-,,,"ORG2,0"
246,,A8090,CHALB,19_0013_0006,19_0013,Sa/Fr,7.0,0.0,0.0,7,vk,-,,,"ORG2,0"
247,,A8090,INDET,19_0013_0006,19_0013,Sti,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
248,,A8090,POLAP,19_0013_0006,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
249,,A8090,CATRI,19_0013_0017,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
250,,A8090,CEREA,19_0013_0017,19_0013,Sa/Fr,16.0,0.0,0.0,16,vk,-,,,"ORG2,0"
251,,A8090,CHALB,19_0013_0017,19_0013,Sa/Fr,9.0,0.0,0.0,9,vk,-,,,"ORG2,0"
252,,A8090,COAVE,19_0013_0017,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
253,,A8090,INDET,19_0013_0017,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
254,,A9063,CEREA,19_0013_0001,19_0013,Sa/Fr,10.0,0.0,0.0,10,vk,-,,,"ORG2,0"
255,,A9063,CHALB,19_0013_0001,19_0013,Sa/Fr,12.0,0.0,0.0,12,vk,-,,,"ORG2,0"
256,,A9063,HODIV,19_0013_0001,19_0013,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
257,,A9063,HODVS,19_0013_0001,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
258,,A9063,INDET,19_0013_0001,19_0013,Sti,7.0,0.0,0.0,7,vk,-,,,"ORG2,0"
259,,A9063,LIUSI,19_0013_0001,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
260,,A9063,MEDME,19_0013_0001,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
261,,A9063,BRAS,19_0013_0002,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
262,,A9063,CEREA,19_0013_0002,19_0013,Sa/Fr,9.0,0.0,0.0,9,vk,-,,,"ORG2,0"
263,,A9063,CHALB,19_0013_0002,19_0013,Sa/Fr,27.0,0.0,0.0,27,vk,-,,,"ORG2,0"
264,,A9063,GAIS,19_0013_0002,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
265,,A9063,GASPU,19_0013_0002,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
266,,A9063,SOLA,19_0013_0002,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
267,,A9063,SPARV,19_0013_0002,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
268,,A9063,CEREA,19_0013_0003,19_0013,Sa/Fr,8.0,0.0,0.0,8,vk,-,,,"ORG2,0"
269,,A9063,CHALB,19_0013_0003,19_0013,Sa/Fr,12.0,0.0,0.0,12,vk,-,,,"ORG2,0"
270,,A9063,GASPU,19_0013_0003,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
271,,A9063,HODIV,19_0013_0003,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
272,,A9063,HODVS,19_0013_0003,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
273,,A9063,POLAP,19_0013_0003,19_0013,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
274,,A9063,STGRA,19_0013_0003,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
275,,A9063,STMES,19_0013_0003,19_0013,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
276,,A9063,CEREA,19_0013_0016,19_0013,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
277,,A9063,CHALB,19_0013_0016,19_0013,Sa/Fr,18.0,0.0,0.0,18,vk,-,,,"ORG2,0"
278,,A9063,INDET,19_0013_0016,19_0013,Zwei,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
279,,A9063,TRIT,19_0013_0016,19_0013,Sa/Fr,1.0,,,1,vk,G,,,"ORG2,0"
280,,A10143,CEREA,19_0014_0040,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
281,,A10143,CHALB,19_0014_0040,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
282,,A10143,GASPU,19_0014_0040,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
283,,A10143,HODIV,19_0014_0040,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
284,,A10153,CEREA,19_0014_0037,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
285,,A10153,CHALB,19_0014_0037,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
286,,A10153,GASPU,19_0014_0037,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
287,,A10189,CEREA,19_0014_0042,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
288,,A10189,GASPU,19_0014_0042,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
289,,A10189,SPARV,19_0014_0042,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
290,,A10189,STMES,19_0014_0042,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
291,,A10229,CEREA,19_0014_0039,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
292,,A10229,CHALB,19_0014_0039,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
293,,A10229,GASPU,19_0014_0039,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
294,,A10229,HODIV,19_0014_0039,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
295,,A10229,PRVUL,19_0014_0039,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
296,,A10229,STMES,19_0014_0039,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
297,,A10697,CEREA,19_0014_0067,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
298,,A10697,CHALB,19_0014_0067,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
299,,A10697,INDET,19_0014_0067,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
300,,A10697,MELI,19_0014_0067,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
301,,A10697,SIDIO,19_0014_0067,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
302,,A10697,STMES,19_0014_0067,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
303,,A10990,CHALB,19_0014_0055,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
304,,A11339,CATRI,19_0014_0068,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
305,,A11339,CEREA,19_0014_0068,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
306,,A11339,CHALB,19_0014_0068,19_0014,Sa/Fr,20.0,0.0,0.0,20,vk,-,,,"ORG2,0"
307,,A11339,HODVS,19_0014_0068,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
308,,A11339,INDET,19_0014_0068,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
309,,A11339,POAVI,19_0014_0068,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
310,,A11339,POLAP,19_0014_0068,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
311,,A11339,POLCO,19_0014_0068,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
312,,A11339,RANU,19_0014_0068,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
313,,A11339,RUMAC,19_0014_0068,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
314,,A11339,SPARV,19_0014_0068,19_0014,Sa/Fr,43.0,0.0,0.0,43,vk,-,,,"ORG2,0"
315,,A11339,STMES,19_0014_0068,19_0014,Sa/Fr,14.0,0.0,0.0,14,vk,-,,,"ORG2,0"
316,,A11339,VIOL,19_0014_0068,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
317,,A1196,CHALB,19_0014_0044,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
318,,A12024,CARE,19_0014_0056,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
319,,A12024,CHALB,19_0014_0056,19_0014,Sa/Fr,60.0,0.0,0.0,60,vk,-,,,"ORG2,0"
320,,A12024,FUOFF,19_0014_0056,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
321,,A12024,GAIS,19_0014_0056,19_0014,Sa/Fr,75.0,0.0,0.0,75,vk,-,,,"ORG2,0"
322,,A12024,PIEXC,19_0014_0056,19_0014,Bl,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
323,,A12024,POAVI,19_0014_0056,19_0014,Sa/Fr,40.0,0.0,0.0,40,vk,-,,,"ORG2,0"
324,,A12024,POLCO,19_0014_0056,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
325,,A12024,CEREA,19_0014_0057,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
326,,A12024,CHALB,19_0014_0057,19_0014,Sa/Fr,57.0,0.0,0.0,57,vk,-,,,"ORG2,0"
327,,A12024,FUOFF,19_0014_0057,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
328,,A12024,GAIS,19_0014_0057,19_0014,Sa/Fr,100.0,0.0,0.0,100,vk,-,,,"ORG2,0"
329,,A12024,POAVI,19_0014_0057,19_0014,Sa/Fr,30.0,0.0,0.0,30,vk,-,,,"ORG2,0"
330,,A12024,POLAP,19_0014_0057,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
331,,A12024,POLCO,19_0014_0057,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
332,,A12024,SPARV,19_0014_0057,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
333,,A12034,CARE,19_0014_0058,19_0014,Sa/Fr,6.0,0.0,0.0,6,vk,-,,,"ORG2,0"
334,,A12034,CATRI,19_0014_0058,19_0014,Sa/Fr,7.0,0.0,0.0,7,vk,-,,,"ORG2,0"
335,,A12034,CENT,19_0014_0058,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
336,,A12034,CEREA,19_0014_0058,19_0014,Sa/Fr,35.0,0.0,0.0,35,vk,-,,,"ORG2,0"
337,,A12034,CHALB,19_0014_0058,19_0014,Sa/Fr,430.0,0.0,0.0,430,vk,-,,,"ORG2,0"
338,,A12034,EUHEL,19_0014_0058,19_0014,Sa/Fr,10.0,0.0,0.0,10,vk,-,,,"ORG2,0"
339,,A12034,FABAC,19_0014_0058,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
340,,A12034,FUOFF,19_0014_0058,19_0014,Sa/Fr,9.0,0.0,0.0,9,vk,-,,,"ORG2,0"
341,,A12034,GAIS,19_0014_0058,19_0014,Sa/Fr,260.0,0.0,0.0,260,vk,-,,,"ORG2,0"
342,,A12034,GASPU,19_0014_0058,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
343,,A12034,HELE,19_0014_0058,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
344,,A12034,HODIV,19_0014_0058,19_0014,Sa/Fr,10.0,0.0,0.0,10,vk,-,,,"ORG2,0"
345,,A12034,HODVS,19_0014_0058,19_0014,Sa/Fr,25.0,0.0,0.0,25,vk,-,,,"ORG2,0"
346,,A12034,INDET,19_0014_0058,19_0014,Sa/Fr,15.0,0.0,0.0,15,vk,-,,,"ORG2,0"
347,,A12034,JUCOC,19_0014_0058,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
348,,A12034,PHLE,19_0014_0058,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
349,,A12034,POACE,19_0014_0058,19_0014,Sa/Fr,24.0,0.0,0.0,24,vk,-,,,"ORG2,0"
350,,A12034,POAVI,19_0014_0058,19_0014,Sa/Fr,90.0,0.0,0.0,90,vk,-,,,"ORG2,0"
351,,A12034,POLAP,19_0014_0058,19_0014,Sa/Fr,46.0,0.0,0.0,46,vk,-,,,"ORG2,0"
352,,A12034,POLCO,19_0014_0058,19_0014,Sa/Fr,16.0,0.0,0.0,16,vk,-,,,"ORG2,0"
353,,A12034,POPER,19_0014_0058,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
354,,A12034,POTE,19_0014_0058,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
355,,A12034,RANU,19_0014_0058,19_0014,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
356,,A12034,SOLA,19_0014_0058,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,G,,,"ORG2,0"
357,,A12034,SPARV,19_0014_0058,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
358,,A12034,STMES,19_0014_0058,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
359,,A12034,TRIF,19_0014_0058,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
360,,A12034,TYARU,19_0014_0058,19_0014,Sa/Fr,16.0,0.0,0.0,16,vk,-,,,"ORG2,0"
361,,A12435,CARE,19_0014_0069,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
362,,A12435,CEREA,19_0014_0069,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
363,,A12435,CHALB,19_0014_0069,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
364,,A12435,GASPU,19_0014_0069,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
365,,A12435,POLAP,19_0014_0069,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
366,,A12435,STMES,19_0014_0069,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
367,,A13064,CEREA,19_0014_0071,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
368,,A13064,CHALB,19_0014_0071,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
369,,A13064,COAVE,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
370,,A13064,GAIS,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
371,,A13064,HODVN,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
372,,A13064,HODVS,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
373,,A13064,INDET,19_0014_0071,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
374,,A13064,MELI,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
375,,A13064,POLAP,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
376,,A13064,POLCO,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
377,,A13064,STMES,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
378,,A13064,TRDSP,19_0014_0071,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
379,,A13200,CEREA,19_0014_0041,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
380,,A13200,POLAP,19_0014_0041,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
381,,A13200,SPARV,19_0014_0041,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
382,,A13200,TRDSP,19_0014_0041,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
383,,A13299,HODIV,19_0014_0072,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
384,,A13837,POACE,19_0014_0060,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
385,,A13837,STMES,19_0014_0060,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
386,,A15333,CHALB,19_0014_0061,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
387,,A15333,FUOFF,19_0014_0061,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
388,,A15333,POACE,19_0014_0061,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
389,,A15333,POLAP,19_0014_0061,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
390,,A15344,CHALB,19_0014_0074,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
391,,A15554,HODVS,19_0014_0075,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
392,,A15554,POLCO,19_0014_0075,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
393,,A15554,STMES,19_0014_0075,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
394,,A15736,ALCH,19_0014_0059,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
395,,A15736,ATRI,19_0014_0059,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
396,,A15736,CARE,19_0014_0059,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
397,,A15736,CEREA,19_0014_0059,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
398,,A15736,CHALB,19_0014_0059,19_0014,Sa/Fr,220.0,0.0,0.0,220,vk,-,,,"ORG2,0"
399,,A15736,EUHEL,19_0014_0059,19_0014,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
400,,A15736,FUOFF,19_0014_0059,19_0014,Sa/Fr,8.0,0.0,0.0,8,vk,-,,,"ORG2,0"
401,,A15736,GAIS,19_0014_0059,19_0014,Sa/Fr,600.0,0.0,0.0,600,vk,-,,,"ORG2,0"
402,,A15736,GASPU,19_0014_0059,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
403,,A15736,MELI,19_0014_0059,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
404,,A15736,PIEXC,19_0014_0059,19_0014,Bl,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
405,,A15736,POACE,19_0014_0059,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
406,,A15736,POAVI,19_0014_0059,19_0014,Sa/Fr,100.0,0.0,0.0,100,vk,-,,,"ORG2,0"
407,,A15736,POLAP,19_0014_0059,19_0014,Sa/Fr,13.0,0.0,0.0,13,vk,-,,,"ORG2,0"
408,,A15736,POLCO,19_0014_0059,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
409,,A15736,RANU,19_0014_0059,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
410,,A15736,RUCRI,19_0014_0059,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
411,,A15736,RUIDA,19_0014_0059,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
412,,A15736,SOLA,19_0014_0059,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,G,,,"ORG2,0"
413,,A15736,SPARV,19_0014_0059,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
414,,A16771,CEREA,19_0014_0008,19_0014,Sa/Fr,16.0,0.0,0.0,16,vk,-,,,"ORG2,0"
415,,A16771,CHALB,19_0014_0008,19_0014,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
416,,A16771,GALAS,19_0014_0008,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
417,,A16771,HODVN,19_0014_0008,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
418,,A16771,POLAP,19_0014_0008,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
419,,A16771,RUIDA,19_0014_0008,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
420,,A16771,STMES,19_0014_0008,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
421,,A16783,CEREA,19_0014_0005,19_0014,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
422,,A16783,CHALB,19_0014_0005,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
423,,A16783,HODVS,19_0014_0005,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
424,,A16783,SPARV,19_0014_0005,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
425,,A16783,TRDSP,19_0014_0005,19_0014,Sa/Fr,5.0,0.0,0.0,5,vk,-,,,"ORG2,0"
426,,A17294,CEREA,19_0014_0016,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
427,,A17294,CHALB,19_0014_0016,19_0014,Sa/Fr,3.0,0.0,0.0,3,vk,-,,,"ORG2,0"
428,,A17294,COAVE,19_0014_0016,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
429,,A17294,GALAS,19_0014_0016,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
430,,A17294,HODVS,19_0014_0016,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
431,,A17294,POACE,19_0014_0016,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
432,,A17294,POLAP,19_0014_0016,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
433,,A17294,STMES,19_0014_0016,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
434,,A1875,CARE,19_0014_0046,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
435,,A1875,CEREA,19_0014_0046,19_0014,Sa/Fr,4.0,0.0,0.0,4,vk,-,,,"ORG2,0"
436,,A1875,CHALB,19_0014_0046,19_0014,Sa/Fr,23.0,0.0,0.0,23,vk,-,,,"ORG2,0"
437,,A1875,GASPU,19_0014_0046,19_0014,Sa/Fr,1.0,0.0,0.0,1,vk,-,,,"ORG2,0"
438,,A1875,POLCO,19_0014_0046,19_0014,Sa/Fr,2.0,0.0,0.0,2,vk,-,,,"ORG2,0"
