table_name,column_name,data_type,xml_column_name,position,numeric_precision,numeric_scale,character_maximum_length,is_nullable,is_pk,is_fk,fk_table_name,fk_column_name,class_name
tbl_sample_alt_refs,alt_ref_type_id,integer,altRefTypeId,3,32,0,0,False,False,True,tbl_alt_ref_types,alt_ref_type_id,TblAltRefTypes
tbl_sample_alt_refs,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_alt_refs,physical_sample_id,integer,physicalSampleId,5,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_colours,sample_colour_id,integer,sampleColourId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_colours,colour_id,integer,colourId,2,32,0,0,False,False,True,tbl_colours,colour_id,TblColours
tbl_sample_colours,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_sample_colours,physical_sample_id,integer,physicalSampleId,4,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_coordinates,sample_coordinate_id,integer,sampleCoordinateId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_coordinates,physical_sample_id,integer,physicalSampleId,2,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_coordinates,coordinate_method_dimension_id,integer,coordinateMethodDimensionId,3,32,0,0,False,False,True,tbl_coordinate_method_dimensions,coordinate_method_dimension_id,TblCoordinateMethodDimensions
tbl_sample_coordinates,measurement,numeric,measurement,4,20,10,0,False,False,False,,,java.math.BigDecimal
tbl_sample_coordinates,accuracy,numeric,accuracy,5,20,10,0,True,False,False,,,java.math.BigDecimal
tbl_sample_coordinates,date_updated,timestamp with time zone,dateUpdated,6,0,0,0,True,False,False,,,java.util.Date
tbl_sample_description_sample_group_contexts,sample_description_sample_group_context_id,integer,sampleDescriptionSampleGroupContextId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_description_sample_group_contexts,sampling_context_id,integer,samplingContextId,2,32,0,0,True,False,True,tbl_sample_group_sampling_contexts,sampling_context_id,TblSampleGroupSamplingContexts
tbl_sample_description_sample_group_contexts,sample_description_type_id,integer,sampleDescriptionTypeId,3,32,0,0,True,False,True,tbl_sample_description_types,sample_description_type_id,TblSampleDescriptionTypes
tbl_sample_description_sample_group_contexts,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_description_types,sample_description_type_id,integer,sampleDescriptionTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_description_types,type_name,character varying,typeName,2,0,0,255,True,False,False,,,java.lang.String
tbl_sample_description_types,type_description,text,typeDescription,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_description_types,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_descriptions,sample_description_id,integer,sampleDescriptionId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_descriptions,sample_description_type_id,integer,sampleDescriptionTypeId,2,32,0,0,False,False,True,tbl_sample_description_types,sample_description_type_id,TblSampleDescriptionTypes
tbl_sample_descriptions,physical_sample_id,integer,physicalSampleId,3,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_descriptions,description,character varying,description,4,0,0,0,True,False,False,,,java.lang.String
tbl_sample_descriptions,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_sample_dimensions,sample_dimension_id,integer,sampleDimensionId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_dimensions,physical_sample_id,integer,physicalSampleId,2,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_dimensions,dimension_id,integer,dimensionId,3,32,0,0,False,False,True,tbl_dimensions,dimension_id,TblDimensions
tbl_sample_dimensions,method_id,integer,methodId,4,32,0,0,False,False,True,tbl_methods,method_id,TblMethods
tbl_sample_dimensions,dimension_value,numeric,dimensionValue,5,20,10,0,False,False,False,,,java.math.BigDecimal
tbl_sample_dimensions,date_updated,timestamp with time zone,dateUpdated,6,0,0,0,True,False,False,,,java.util.Date
tbl_sample_dimensions,qualifier_id,integer,qualifierId,7,32,0,0,True,False,True,tbl_value_qualifiers,qualifier_id,TblValueQualifiers
tbl_sample_group_coordinates,sample_group_position_id,integer,sampleGroupPositionId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_coordinates,coordinate_method_dimension_id,integer,coordinateMethodDimensionId,2,32,0,0,False,False,True,tbl_coordinate_method_dimensions,coordinate_method_dimension_id,TblCoordinateMethodDimensions
tbl_sample_group_coordinates,sample_group_position,numeric,sampleGroupPosition,3,20,10,0,True,False,False,,,java.math.BigDecimal
tbl_sample_group_coordinates,position_accuracy,character varying,positionAccuracy,4,0,0,128,True,False,False,,,java.lang.String
tbl_sample_group_coordinates,sample_group_id,integer,sampleGroupId,5,32,0,0,False,False,True,tbl_sample_groups,sample_group_id,TblSampleGroups
tbl_sample_group_coordinates,date_updated,timestamp with time zone,dateUpdated,6,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_description_type_sampling_contexts,sample_group_description_type_sampling_context_id,integer,sampleGroupDescriptionTypeSamplingContextId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_description_type_sampling_contexts,sampling_context_id,integer,samplingContextId,2,32,0,0,False,False,True,tbl_sample_group_sampling_contexts,sampling_context_id,TblSampleGroupSamplingContexts
tbl_sample_group_description_type_sampling_contexts,sample_group_description_type_id,integer,sampleGroupDescriptionTypeId,3,32,0,0,False,False,True,tbl_sample_group_description_types,sample_group_description_type_id,TblSampleGroupDescriptionTypes
tbl_sample_group_description_type_sampling_contexts,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_description_types,sample_group_description_type_id,integer,sampleGroupDescriptionTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_description_types,type_name,character varying,typeName,2,0,0,255,True,False,False,,,java.lang.String
tbl_sample_group_description_types,type_description,character varying,typeDescription,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_group_description_types,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_descriptions,sample_group_description_id,integer,sampleGroupDescriptionId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_descriptions,group_description,character varying,groupDescription,2,0,0,0,True,False,False,,,java.lang.String
tbl_sample_group_descriptions,sample_group_description_type_id,integer,sampleGroupDescriptionTypeId,3,32,0,0,False,False,True,tbl_sample_group_description_types,sample_group_description_type_id,TblSampleGroupDescriptionTypes
tbl_sample_group_descriptions,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_descriptions,sample_group_id,integer,sampleGroupId,5,32,0,0,True,False,True,tbl_sample_groups,sample_group_id,TblSampleGroups
tbl_sample_group_dimensions,sample_group_dimension_id,integer,sampleGroupDimensionId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_dimensions,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_dimensions,dimension_id,integer,dimensionId,3,32,0,0,False,False,True,tbl_dimensions,dimension_id,TblDimensions
tbl_sample_group_dimensions,dimension_value,numeric,dimensionValue,4,20,5,0,False,False,False,,,java.math.BigDecimal
tbl_sample_group_dimensions,sample_group_id,integer,sampleGroupId,5,32,0,0,False,False,True,tbl_sample_groups,sample_group_id,TblSampleGroups
tbl_sample_group_dimensions,qualifier_id,integer,qualifierId,6,32,0,0,True,False,True,tbl_value_qualifiers,qualifier_id,TblValueQualifiers
tbl_sample_group_images,sample_group_image_id,integer,sampleGroupImageId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_images,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_images,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_group_images,image_location,text,imageLocation,4,0,0,0,False,False,False,,,java.lang.String
tbl_sample_group_images,image_name,character varying,imageName,5,0,0,80,True,False,False,,,java.lang.String
tbl_sample_group_images,image_type_id,integer,imageTypeId,6,32,0,0,False,False,True,tbl_image_types,image_type_id,TblImageTypes
tbl_sample_group_images,sample_group_id,integer,sampleGroupId,7,32,0,0,False,False,True,tbl_sample_groups,sample_group_id,TblSampleGroups
tbl_sample_group_notes,sample_group_note_id,integer,sampleGroupNoteId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_notes,sample_group_id,integer,sampleGroupId,2,32,0,0,False,False,True,tbl_sample_groups,sample_group_id,TblSampleGroups
tbl_sample_group_notes,note,character varying,note,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_group_notes,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_references,sample_group_reference_id,integer,sampleGroupReferenceId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_references,biblio_id,integer,biblioId,2,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_sample_group_references,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_sample_group_references,sample_group_id,integer,sampleGroupId,4,32,0,0,True,False,True,tbl_sample_groups,sample_group_id,TblSampleGroups
tbl_sample_group_sampling_contexts,sampling_context_id,integer,samplingContextId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_group_sampling_contexts,sampling_context,character varying,samplingContext,2,0,0,80,False,False,False,,,java.lang.String
tbl_sample_group_sampling_contexts,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_group_sampling_contexts,sort_order,smallint,sortOrder,4,16,0,0,False,False,False,,,java.lang.Short
tbl_sample_group_sampling_contexts,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_sample_groups,sample_group_id,integer,sampleGroupId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_groups,site_id,integer,siteId,2,32,0,0,True,False,True,tbl_sites,site_id,TblSites
tbl_sample_groups,sampling_context_id,integer,samplingContextId,3,32,0,0,True,False,True,tbl_sample_group_sampling_contexts,sampling_context_id,TblSampleGroupSamplingContexts
tbl_sample_groups,method_id,integer,methodId,4,32,0,0,False,False,True,tbl_methods,method_id,TblMethods
tbl_sample_groups,sample_group_name,character varying,sampleGroupName,5,0,0,100,True,False,False,,,java.lang.String
tbl_sample_groups,sample_group_description,text,sampleGroupDescription,6,0,0,0,True,False,False,,,java.lang.String
tbl_sample_groups,date_updated,timestamp with time zone,dateUpdated,7,0,0,0,True,False,False,,,java.util.Date
tbl_sample_groups,sample_group_uuid,uuid,sampleGroupUuid,8,0,0,0,False,False,False,,,java.util.UUID
tbl_sample_horizons,sample_horizon_id,integer,sampleHorizonId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_horizons,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_sample_horizons,horizon_id,integer,horizonId,3,32,0,0,False,False,True,tbl_horizons,horizon_id,TblHorizons
tbl_sample_horizons,physical_sample_id,integer,physicalSampleId,4,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_images,sample_image_id,integer,sampleImageId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_images,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_sample_images,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_images,image_location,text,imageLocation,4,0,0,0,False,False,False,,,java.lang.String
tbl_sample_images,image_name,character varying,imageName,5,0,0,80,True,False,False,,,java.lang.String
tbl_sample_images,image_type_id,integer,imageTypeId,6,32,0,0,False,False,True,tbl_image_types,image_type_id,TblImageTypes
tbl_sample_images,physical_sample_id,integer,physicalSampleId,7,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_location_type_sampling_contexts,sample_location_type_sampling_context_id,integer,sampleLocationTypeSamplingContextId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_location_type_sampling_contexts,sampling_context_id,integer,samplingContextId,2,32,0,0,False,False,True,tbl_sample_group_sampling_contexts,sampling_context_id,TblSampleGroupSamplingContexts
tbl_sample_location_type_sampling_contexts,sample_location_type_id,integer,sampleLocationTypeId,3,32,0,0,False,False,True,tbl_sample_location_types,sample_location_type_id,TblSampleLocationTypes
tbl_sample_location_type_sampling_contexts,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_location_types,sample_location_type_id,integer,sampleLocationTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_location_types,location_type,character varying,locationType,2,0,0,255,True,False,False,,,java.lang.String
tbl_sample_location_types,location_type_description,text,locationTypeDescription,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_location_types,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_sample_locations,sample_location_id,integer,sampleLocationId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_locations,sample_location_type_id,integer,sampleLocationTypeId,2,32,0,0,False,False,True,tbl_sample_location_types,sample_location_type_id,TblSampleLocationTypes
tbl_sample_locations,physical_sample_id,integer,physicalSampleId,3,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_locations,location,character varying,location,4,0,0,255,True,False,False,,,java.lang.String
tbl_sample_locations,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_sample_notes,sample_note_id,integer,sampleNoteId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_notes,physical_sample_id,integer,physicalSampleId,2,32,0,0,False,False,True,tbl_physical_samples,physical_sample_id,TblPhysicalSamples
tbl_sample_notes,note_type,character varying,noteType,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_notes,note,text,note,4,0,0,0,False,False,False,,,java.lang.String
tbl_sample_notes,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_sample_types,sample_type_id,integer,sampleTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sample_types,type_name,character varying,typeName,2,0,0,40,False,False,False,,,java.lang.String
tbl_sample_types,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_sample_types,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_season_types,season_type_id,integer,seasonTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_season_types,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_season_types,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_season_types,season_type,character varying,seasonType,4,0,0,30,True,False,False,,,java.lang.String
tbl_seasons,season_id,integer,seasonId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_seasons,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_seasons,season_name,character varying,seasonName,3,0,0,20,True,False,False,,,java.lang.String
tbl_seasons,season_type,character varying,seasonType,4,0,0,30,True,False,False,,,java.lang.String
tbl_seasons,season_type_id,integer,seasonTypeId,5,32,0,0,True,False,True,tbl_season_types,season_type_id,TblSeasonTypes
tbl_seasons,sort_order,smallint,sortOrder,6,16,0,0,True,False,False,,,java.lang.Short
tbl_site_images,site_image_id,integer,siteImageId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_images,contact_id,integer,contactId,2,32,0,0,True,False,True,tbl_contacts,contact_id,TblContacts
tbl_site_images,credit,character varying,credit,3,0,0,100,True,False,False,,,java.lang.String
tbl_site_images,date_taken,date,dateTaken,4,0,0,0,True,False,False,,,java.util.Date
tbl_site_images,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_site_images,description,text,description,6,0,0,0,True,False,False,,,java.lang.String
tbl_site_images,image_location,text,imageLocation,7,0,0,0,False,False,False,,,java.lang.String
tbl_site_images,image_name,character varying,imageName,8,0,0,80,True,False,False,,,java.lang.String
tbl_site_images,image_type_id,integer,imageTypeId,9,32,0,0,False,False,True,tbl_image_types,image_type_id,TblImageTypes
tbl_site_images,site_id,integer,siteId,10,32,0,0,False,False,True,tbl_sites,site_id,TblSites
tbl_site_locations,site_location_id,integer,siteLocationId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_locations,date_updated,timestamp with time zone,dateUpdated,2,0,0,0,True,False,False,,,java.util.Date
tbl_site_locations,location_id,integer,locationId,3,32,0,0,False,False,True,tbl_locations,location_id,TblLocations
tbl_site_locations,site_id,integer,siteId,4,32,0,0,False,False,True,tbl_sites,site_id,TblSites
tbl_site_natgridrefs,site_natgridref_id,integer,siteNatgridrefId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_natgridrefs,site_id,integer,siteId,2,32,0,0,False,False,True,tbl_sites,site_id,TblSites
tbl_site_natgridrefs,method_id,integer,methodId,3,32,0,0,False,False,True,tbl_methods,method_id,TblMethods
tbl_site_natgridrefs,natgridref,character varying,natgridref,4,0,0,0,False,False,False,,,java.lang.String
tbl_site_natgridrefs,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_site_other_records,site_other_records_id,integer,siteOtherRecordsId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_other_records,site_id,integer,siteId,2,32,0,0,True,False,True,tbl_sites,site_id,TblSites
tbl_site_other_records,biblio_id,integer,biblioId,3,32,0,0,True,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_site_other_records,record_type_id,integer,recordTypeId,4,32,0,0,True,False,True,tbl_record_types,record_type_id,TblRecordTypes
tbl_site_other_records,description,text,description,5,0,0,0,True,False,False,,,java.lang.String
tbl_site_other_records,date_updated,timestamp with time zone,dateUpdated,6,0,0,0,True,False,False,,,java.util.Date
tbl_site_other_records,site_other_records_uuid,uuid,siteOtherRecordsUuid,7,0,0,0,False,False,False,,,java.util.UUID
tbl_site_preservation_status,site_preservation_status_id,integer,sitePreservationStatusId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_preservation_status,site_id,integer,siteId,2,32,0,0,True,False,True,tbl_sites,site_id,TblSites
tbl_site_preservation_status,preservation_status_or_threat,character varying,preservationStatusOrThreat,3,0,0,0,True,False,False,,,java.lang.String
tbl_site_preservation_status,description,text,description,4,0,0,0,True,False,False,,,java.lang.String
tbl_site_preservation_status,assessment_type,character varying,assessmentType,5,0,0,0,True,False,False,,,java.lang.String
tbl_site_preservation_status,assessment_author_contact_id,integer,assessmentAuthorContactId,6,32,0,0,True,False,False,,,java.lang.Integer
tbl_site_preservation_status,date_updated,timestamp with time zone,dateUpdated,7,0,0,0,True,False,False,,,java.util.Date
tbl_site_preservation_status,evaluation_date,date,evaluationDate,8,0,0,0,True,False,False,,,java.util.Date
tbl_site_properties,site_property_id,integer,sitePropertyId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_properties,site_id,integer,siteId,2,32,0,0,False,False,True,tbl_sites,site_id,TblSites
tbl_site_properties,property_type_id,integer,propertyTypeId,3,32,0,0,False,False,True,tbl_property_types,property_type_id,TblPropertyTypes
tbl_site_properties,property_value,text,propertyValue,4,0,0,0,False,False,False,,,java.lang.String
tbl_site_references,site_reference_id,integer,siteReferenceId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_references,site_id,integer,siteId,2,32,0,0,True,False,True,tbl_sites,site_id,TblSites
tbl_site_references,biblio_id,integer,biblioId,3,32,0,0,False,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_site_references,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_site_site_types,site_site_type_id,integer,siteSiteTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_site_types,site_id,integer,siteId,2,32,0,0,False,False,True,tbl_sites,site_id,TblSites
tbl_site_site_types,site_type_id,integer,siteTypeId,3,32,0,0,False,False,True,tbl_site_types,site_type_id,TblSiteTypes
tbl_site_site_types,is_primary_type,boolean,isPrimaryType,4,0,0,0,False,False,False,,,java.lang.Boolean
tbl_site_site_types,confidence_code,smallint,confidenceCode,5,16,0,0,True,False,False,,,java.lang.Short
tbl_site_site_types,notes,text,notes,6,0,0,0,True,False,False,,,java.lang.String
tbl_site_type_groups,site_type_group_id,integer,siteTypeGroupId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_type_groups,site_type_group_abbrev,character varying,siteTypeGroupAbbrev,2,0,0,40,False,False,False,,,java.lang.String
tbl_site_type_groups,site_type_group,character varying,siteTypeGroup,3,0,0,255,False,False,False,,,java.lang.String
tbl_site_type_groups,description,text,description,4,0,0,0,False,False,False,,,java.lang.String
tbl_site_type_groups,origin_code,character varying,originCode,5,0,0,40,True,False,False,,,java.lang.String
tbl_site_type_groups,origin_description,text,originDescription,6,0,0,0,False,False,False,,,java.lang.String
tbl_site_types,site_type_id,integer,siteTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_site_types,site_type_group_id,integer,siteTypeGroupId,2,32,0,0,False,False,True,tbl_site_type_groups,site_type_group_id,TblSiteTypeGroups
tbl_site_types,site_type_abbrev,character varying,siteTypeAbbrev,3,0,0,40,False,False,False,,,java.lang.String
tbl_site_types,site_type,character varying,siteType,4,0,0,256,False,False,False,,,java.lang.String
tbl_site_types,description,text,description,5,0,0,0,False,False,False,,,java.lang.String
tbl_sites,site_id,integer,siteId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_sites,altitude,numeric,altitude,2,18,10,0,True,False,False,,,java.math.BigDecimal
tbl_sites,latitude_dd,numeric,latitudeDd,3,18,10,0,True,False,False,,,java.math.BigDecimal
tbl_sites,longitude_dd,numeric,longitudeDd,4,18,10,0,True,False,False,,,java.math.BigDecimal
tbl_sites,national_site_identifier,character varying,nationalSiteIdentifier,5,0,0,255,True,False,False,,,java.lang.String
tbl_sites,site_description,text,siteDescription,6,0,0,0,True,False,False,,,java.lang.String
tbl_sites,site_name,character varying,siteName,7,0,0,60,True,False,False,,,java.lang.String
tbl_sites,site_preservation_status_id,integer,sitePreservationStatusId,8,32,0,0,True,False,True,tbl_site_preservation_status,site_preservation_status_id,TblSitePreservationStatus
tbl_sites,site_location_accuracy,character varying,siteLocationAccuracy,9,0,0,0,True,False,False,,,java.lang.String
tbl_sites,date_updated,timestamp with time zone,dateUpdated,10,0,0,0,True,False,False,,,java.util.Date
tbl_sites,site_uuid,uuid,siteUuid,11,0,0,0,False,False,False,,,java.util.UUID
tbl_species_association_types,association_type_id,integer,associationTypeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_species_association_types,association_type_name,character varying,associationTypeName,2,0,0,255,True,False,False,,,java.lang.String
tbl_species_association_types,association_description,text,associationDescription,3,0,0,0,True,False,False,,,java.lang.String
tbl_species_association_types,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_species_associations,species_association_id,integer,speciesAssociationId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_species_associations,associated_taxon_id,integer,associatedTaxonId,2,32,0,0,False,False,False,,,java.lang.Integer
tbl_species_associations,biblio_id,integer,biblioId,3,32,0,0,True,False,True,tbl_biblio,biblio_id,TblBiblio
tbl_species_associations,date_updated,timestamp with time zone,dateUpdated,4,0,0,0,True,False,False,,,java.util.Date
tbl_species_associations,taxon_id,integer,taxonId,5,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_species_associations,association_type_id,integer,associationTypeId,6,32,0,0,True,False,True,tbl_species_association_types,association_type_id,TblSpeciesAssociationTypes
tbl_species_associations,referencing_type,text,referencingType,7,0,0,0,True,False,False,,,java.lang.String
tbl_species_associations,species_association_uuid,uuid,speciesAssociationUuid,8,0,0,0,False,False,False,,,java.util.UUID
tbl_taxa_common_names,taxon_common_name_id,integer,taxonCommonNameId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_common_names,common_name,character varying,commonName,2,0,0,255,True,False,False,,,java.lang.String
tbl_taxa_common_names,date_updated,timestamp with time zone,dateUpdated,3,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_common_names,language_id,integer,languageId,4,32,0,0,True,False,True,tbl_languages,language_id,TblLanguages
tbl_taxa_common_names,taxon_id,integer,taxonId,5,32,0,0,True,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxa_images,taxa_images_id,integer,taxaImagesId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_images,image_name,character varying,imageName,2,0,0,0,True,False,False,,,java.lang.String
tbl_taxa_images,description,text,description,3,0,0,0,True,False,False,,,java.lang.String
tbl_taxa_images,image_location,text,imageLocation,4,0,0,0,True,False,False,,,java.lang.String
tbl_taxa_images,image_type_id,integer,imageTypeId,5,32,0,0,True,False,True,tbl_image_types,image_type_id,TblImageTypes
tbl_taxa_images,taxon_id,integer,taxonId,6,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxa_images,date_updated,timestamp with time zone,dateUpdated,7,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_measured_attributes,measured_attribute_id,integer,measuredAttributeId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_measured_attributes,attribute_measure,character varying,attributeMeasure,2,0,0,255,True,False,False,,,java.lang.String
tbl_taxa_measured_attributes,attribute_type,character varying,attributeType,3,0,0,255,True,False,False,,,java.lang.String
tbl_taxa_measured_attributes,attribute_units,character varying,attributeUnits,4,0,0,10,True,False,False,,,java.lang.String
tbl_taxa_measured_attributes,data,numeric,data,5,18,10,0,True,False,False,,,java.math.BigDecimal
tbl_taxa_measured_attributes,date_updated,timestamp with time zone,dateUpdated,6,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_measured_attributes,taxon_id,integer,taxonId,7,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxa_reference_specimens,taxa_reference_specimen_id,integer,taxaReferenceSpecimenId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_reference_specimens,taxon_id,integer,taxonId,2,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxa_reference_specimens,contact_id,integer,contactId,3,32,0,0,False,False,True,tbl_contacts,contact_id,TblContacts
tbl_taxa_reference_specimens,notes,text,notes,4,0,0,0,True,False,False,,,java.lang.String
tbl_taxa_reference_specimens,date_updated,timestamp with time zone,dateUpdated,5,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_seasonality,seasonality_id,integer,seasonalityId,1,32,0,0,False,True,False,,,java.lang.Integer
tbl_taxa_seasonality,activity_type_id,integer,activityTypeId,2,32,0,0,False,False,True,tbl_activity_types,activity_type_id,TblActivityTypes
tbl_taxa_seasonality,season_id,integer,seasonId,3,32,0,0,True,False,True,tbl_seasons,season_id,TblSeasons
tbl_taxa_seasonality,taxon_id,integer,taxonId,4,32,0,0,False,False,True,tbl_taxa_tree_master,taxon_id,TblTaxaTreeMaster
tbl_taxa_seasonality,location_id,integer,locationId,5,32,0,0,False,False,True,tbl_locations,location_id,TblLocations
tbl_taxa_seasonality,date_updated,timestamp with time zone,dateUpdated,6,0,0,0,True,False,False,,,java.util.Date
tbl_taxa_synonyms,synonym_id,integer,synonymId,1,32,0,0,False,True,False,,,java.lang.Integer
