sample_id,taxon_id,BNam,Befu,PCODE,ProbNr,ProjektNr,TaxAut
95,22,Stellaria media,A9847,STMES,19_0014_0002,19_0014,
96,4,Atriplex spec.,11200,ATRI,22_0005_0001,22_0005,L.
96,84,Chenopodium spec.,11200,CHEN,22_0005_0001,22_0005,L.
96,36,Indeterminata,11200,INDET,22_0005_0001,22_0005,
96,72,Phleum,11200,PHLE,22_0005_0001,22_0005,
96,12,Polygonum aviculare agg.,11200,POAVI,22_0005_0001,22_0005,
96,53,Rumex acetosella agg.,11200,RUMAC,22_0005_0001,22_0005,
96,18,Silene spec.,11200,SILE,22_0005_0001,22_0005,L.
96,22,Stellaria media,11200,STMES,22_0005_0001,22_0005,
97,27,Corylus avellana,11201,COAVE,22_0005_0002,22_0005,L.
97,36,Indeterminata,11201,INDET,22_0005_0002,22_0005,
97,17,Rubus idaeus,11201,RUIDA,22_0005_0002,22_0005,L.
98,85,Carex spec. bicarpellat,11221,CABIC,22_0005_0003,22_0005,
98,84,Chenopodium spec.,11221,CHEN,22_0005_0003,22_0005,L.
98,27,Corylus avellana,11221,COAVE,22_0005_0003,22_0005,L.
98,36,Indeterminata,11221,INDET,22_0005_0003,22_0005,
99,1,Aethusa cynapium,12026,AECYN,22_0005_0004,22_0005,L.
99,86,Alnus glutinosa,12026,ALGLU,22_0005_0004,22_0005,(L.) Gaertn.
99,87,Arctium minus s.l.,12026,ARCMI,22_0005_0004,22_0005,(Hill) Bernh.
99,88,Asteraceae,12026,ASTER,22_0005_0004,22_0005,
99,43,Avena sativa,12026,AVSAT,22_0005_0004,22_0005,L.
99,89,Bromus secalinus,12026,BRSEC,22_0005_0004,22_0005,L.
99,85,Carex spec. bicarpellat,12026,CABIC,22_0005_0004,22_0005,
99,51,Carex spec. tricarpellat,12026,CATRI,22_0005_0004,22_0005,
99,90,Centaurea cyanus,12026,CECYA,22_0005_0004,22_0005,L.
99,6,Chenopodium album,12026,CHALB,22_0005_0004,22_0005,L.
99,27,Corylus avellana,12026,COAVE,22_0005_0004,22_0005,L.
99,91,Comarum,12026,COMA,22_0005_0004,22_0005,
99,7,Fragaria vesca,12026,FRVES,22_0005_0004,22_0005,L.
99,8,Galeopsis spec.,12026,GAIS,22_0005_0004,22_0005,L.
99,92,Eleocharis palustris agg.,12026,HEPAL,22_0005_0004,22_0005,(L.)R. et Sch.
99,29,Humulus lupulus,12026,HULUP,22_0005_0004,22_0005,L.
99,36,Indeterminata,12026,INDET,22_0005_0004,22_0005,
99,71,Juniperus communis,12026,JUCOC,22_0005_0004,22_0005,L.
99,49,Lamium spec.,12026,LAMI,22_0005_0004,22_0005,L.
99,60,Linum usitatissimum,12026,LIUSI,22_0005_0004,22_0005,L.
99,93,Oxalis acetosella,12026,OXACE,22_0005_0004,22_0005,L.
99,67,Picea abies,12026,PIEXC,22_0005_0004,22_0005,(L.) H. Karst.
99,52,Poaceae,12026,POACE,22_0005_0004,22_0005,
99,12,Polygonum aviculare agg.,12026,POAVI,22_0005_0004,22_0005,
99,94,Potentilla erecta,12026,POERE,22_0005_0004,22_0005,(L.) Raeusch.
99,50,Polygonum lapathifolium agg.,12026,POLAP,22_0005_0004,22_0005,L.
99,13,Polygonum convolvulus,12026,POLCO,22_0005_0004,22_0005,(L.) A. Löve
99,63,Prunella vulgaris,12026,PRVUL,22_0005_0004,22_0005,L.
99,95,Ranunculus acris/repens,12026,RAARE,22_0005_0004,22_0005,L./L.
99,96,Ranunculus sceleratus,12026,RASCE,22_0005_0004,22_0005,L.
99,97,Rubus fruticosus agg.,12026,RUFRU,22_0005_0004,22_0005,
99,17,Rubus idaeus,12026,RUIDA,22_0005_0004,22_0005,L.
99,53,Rumex acetosella agg.,12026,RUMAC,22_0005_0004,22_0005,
99,56,Rumex spec.,12026,RUME,22_0005_0004,22_0005,L.
99,98,Schoenoplectus tabernaemontani,12026,SCTAB,22_0005_0004,22_0005,(C. C. Gmel.) Palla
99,18,Silene spec.,12026,SILE,22_0005_0004,22_0005,L.
99,99,Silaum silaus,12026,SISEL,22_0005_0004,22_0005,(L.) Schinz & Thell.
99,20,Spergula arvensis,12026,SPARV,22_0005_0004,22_0005,L.
99,21,Stellaria graminea,12026,STGRA,22_0005_0004,22_0005,L.
99,22,Stellaria media,12026,STMES,22_0005_0004,22_0005,
99,54,Thlaspi arvense,12026,THARV,22_0005_0004,22_0005,L.
99,24,Urtica dioica,12026,URDIO,22_0005_0004,22_0005,L.
99,100,Urtica urens,12026,URURE,22_0005_0004,22_0005,L.
100,1,Aethusa cynapium,200125,AECYN,22_0005_0012,22_0005,L.
100,78,Alchemilla spec.,200125,ALCH,22_0005_0012,22_0005,L. (bearb. v. Lippert)
100,85,Carex spec. bicarpellat,200125,CABIC,22_0005_0012,22_0005,
100,51,Carex spec. tricarpellat,200125,CATRI,22_0005_0012,22_0005,
100,44,Cerealia indet.,200125,CEREA,22_0005_0012,22_0005,
100,6,Chenopodium album,200125,CHALB,22_0005_0012,22_0005,L.
100,84,Chenopodium spec.,200125,CHEN,22_0005_0012,22_0005,L.
100,101,Euphorbia peplus,200125,EUPEP,22_0005_0012,22_0005,L.
100,102,Ficus carica,200125,FICAR,22_0005_0012,22_0005,L.
100,36,Indeterminata,200125,INDET,22_0005_0012,22_0005,
100,49,Lamium spec.,200125,LAMI,22_0005_0012,22_0005,L.
100,103,Luzula multiflora,200125,LUMUL,22_0005_0012,22_0005,(Retz.) Lej.
100,104,Papaver spec.,200125,PAPA,22_0005_0012,22_0005,L.
100,12,Polygonum aviculare agg.,200125,POAVI,22_0005_0012,22_0005,
100,74,Potentilla spec.,200125,POTE,22_0005_0012,22_0005,L.
100,96,Ranunculus sceleratus,200125,RASCE,22_0005_0012,22_0005,L.
100,97,Rubus fruticosus agg.,200125,RUFRU,22_0005_0012,22_0005,
100,17,Rubus idaeus,200125,RUIDA,22_0005_0012,22_0005,L.
100,53,Rumex acetosella agg.,200125,RUMAC,22_0005_0012,22_0005,
100,105,Sambucus nigra,200125,SANIG,22_0005_0012,22_0005,L.
100,106,Secale cereale,200125,SECER,22_0005_0012,22_0005,L.
100,18,Silene spec.,200125,SILE,22_0005_0012,22_0005,L.
100,107,Solanum dulcamara,200125,SODUL,22_0005_0012,22_0005,L.
100,22,Stellaria media,200125,STMES,22_0005_0012,22_0005,
100,108,Stellaria palustris,200125,STPAL,22_0005_0012,22_0005,Retz.
100,109,Taraxacum spec.,200125,TARA,22_0005_0012,22_0005,Zinn
100,59,Triticum aestivum s.l./durum/turgidum,200125,TRAED,22_0005_0012,22_0005,L./L.
100,24,Urtica dioica,200125,URDIO,22_0005_0012,22_0005,L.
101,78,Alchemilla spec.,200149,ALCH,22_0005_0013,22_0005,L. (bearb. v. Lippert)
101,87,Arctium minus s.l.,200149,ARCMI,22_0005_0013,22_0005,(Hill) Bernh.
101,58,Brassica spec.,200149,BRAS,22_0005_0013,22_0005,L.
101,85,Carex spec. bicarpellat,200149,CABIC,22_0005_0013,22_0005,
101,51,Carex spec. tricarpellat,200149,CATRI,22_0005_0013,22_0005,
101,6,Chenopodium album,200149,CHALB,22_0005_0013,22_0005,L.
101,27,Corylus avellana,200149,COAVE,22_0005_0013,22_0005,L.
101,66,Fumaria officinalis,200149,FUOFF,22_0005_0013,22_0005,L.
101,8,Galeopsis spec.,200149,GAIS,22_0005_0013,22_0005,L.
101,29,Humulus lupulus,200149,HULUP,22_0005_0013,22_0005,L.
101,110,Hyoscyamus niger,200149,HYNIG,22_0005_0013,22_0005,L.
101,36,Indeterminata,200149,INDET,22_0005_0013,22_0005,
101,67,Picea abies,200149,PIEXC,22_0005_0013,22_0005,(L.) H. Karst.
101,11,Plantago major s.l.,200149,PLMAJ,22_0005_0013,22_0005,L.
101,12,Polygonum aviculare agg.,200149,POAVI,22_0005_0013,22_0005,
101,50,Polygonum lapathifolium agg.,200149,POLAP,22_0005_0013,22_0005,L.
101,13,Polygonum convolvulus,200149,POLCO,22_0005_0013,22_0005,(L.) A. Löve
101,16,Ranunculus spec.,200149,RANU,22_0005_0013,22_0005,L.
101,96,Ranunculus sceleratus,200149,RASCE,22_0005_0013,22_0005,L.
101,97,Rubus fruticosus agg.,200149,RUFRU,22_0005_0013,22_0005,
101,17,Rubus idaeus,200149,RUIDA,22_0005_0013,22_0005,L.
101,53,Rumex acetosella agg.,200149,RUMAC,22_0005_0013,22_0005,
101,111,Sagittaria sagittifolia,200149,SASAG,22_0005_0013,22_0005,L.
101,18,Silene spec.,200149,SILE,22_0005_0013,22_0005,L.
101,22,Stellaria media,200149,STMES,22_0005_0013,22_0005,
101,108,Stellaria palustris,200149,STPAL,22_0005_0013,22_0005,Retz.
101,54,Thlaspi arvense,200149,THARV,22_0005_0013,22_0005,L.
101,24,Urtica dioica,200149,URDIO,22_0005_0013,22_0005,L.
101,100,Urtica urens,200149,URURE,22_0005_0013,22_0005,L.
102,78,Alchemilla spec.,200177,ALCH,22_0005_0009,22_0005,L. (bearb. v. Lippert)
102,87,Arctium minus s.l.,200177,ARCMI,22_0005_0009,22_0005,(Hill) Bernh.
102,88,Asteraceae,200177,ASTER,22_0005_0009,22_0005,
102,85,Carex spec. bicarpellat,200177,CABIC,22_0005_0009,22_0005,
102,51,Carex spec. tricarpellat,200177,CATRI,22_0005_0009,22_0005,
102,6,Chenopodium album,200177,CHALB,22_0005_0009,22_0005,L.
102,84,Chenopodium spec.,200177,CHEN,22_0005_0009,22_0005,L.
102,27,Corylus avellana,200177,COAVE,22_0005_0009,22_0005,L.
102,69,Euphorbia helioscopia,200177,EUHEL,22_0005_0009,22_0005,L.
102,102,Ficus carica,200177,FICAR,22_0005_0009,22_0005,L.
102,28,Filipendula ulmaria,200177,FIULM,22_0005_0009,22_0005,(L.) Maxim.
102,7,Fragaria vesca,200177,FRVES,22_0005_0009,22_0005,L.
102,92,Eleocharis palustris agg.,200177,HEPAL,22_0005_0009,22_0005,(L.)R. et Sch.
102,29,Humulus lupulus,200177,HULUP,22_0005_0009,22_0005,L.
102,103,Luzula multiflora,200177,LUMUL,22_0005_0009,22_0005,(Retz.) Lej.
102,67,Picea abies,200177,PIEXC,22_0005_0009,22_0005,(L.) H. Karst.
102,12,Polygonum aviculare agg.,200177,POAVI,22_0005_0009,22_0005,
102,94,Potentilla erecta,200177,POERE,22_0005_0009,22_0005,(L.) Raeusch.
102,50,Polygonum lapathifolium agg.,200177,POLAP,22_0005_0009,22_0005,L.
102,13,Polygonum convolvulus,200177,POLCO,22_0005_0009,22_0005,(L.) A. Löve
102,112,Potamogeton spec.,200177,POTA,22_0005_0009,22_0005,L.
102,63,Prunella vulgaris,200177,PRVUL,22_0005_0009,22_0005,L.
102,95,Ranunculus acris/repens,200177,RAARE,22_0005_0009,22_0005,L./L.
102,113,Rumex acetosa,200177,RUACE,22_0005_0009,22_0005,L.
102,97,Rubus fruticosus agg.,200177,RUFRU,22_0005_0009,22_0005,
102,17,Rubus idaeus,200177,RUIDA,22_0005_0009,22_0005,L.
102,53,Rumex acetosella agg.,200177,RUMAC,22_0005_0009,22_0005,
102,19,Solanum spec.,200177,SOLA,22_0005_0009,22_0005,L.
102,22,Stellaria media,200177,STMES,22_0005_0009,22_0005,
102,108,Stellaria palustris,200177,STPAL,22_0005_0009,22_0005,Retz.
102,54,Thlaspi arvense,200177,THARV,22_0005_0009,22_0005,L.
102,75,Trifolium spec.,200177,TRIF,22_0005_0009,22_0005,L.
102,100,Urtica urens,200177,URURE,22_0005_0009,22_0005,L.
103,86,Alnus glutinosa,200473,ALGLU,22_0005_0005,22_0005,(L.) Gaertn.
103,3,Apiaceae,200473,APIAC,22_0005_0005,22_0005,
103,88,Asteraceae,200473,ASTER,22_0005_0005,22_0005,
103,43,Avena sativa,200473,AVSAT,22_0005_0005,22_0005,L.
103,85,Carex spec. bicarpellat,200473,CABIC,22_0005_0005,22_0005,
103,51,Carex spec. tricarpellat,200473,CATRI,22_0005_0005,22_0005,
103,5,Cerastium spec.,200473,CERA,22_0005_0005,22_0005,L.
103,6,Chenopodium album,200473,CHALB,22_0005_0005,22_0005,L.
103,27,Corylus avellana,200473,COAVE,22_0005_0005,22_0005,L.
103,69,Euphorbia helioscopia,200473,EUHEL,22_0005_0005,22_0005,L.
103,102,Ficus carica,200473,FICAR,22_0005_0005,22_0005,L.
103,7,Fragaria vesca,200473,FRVES,22_0005_0005,22_0005,L.
103,66,Fumaria officinalis,200473,FUOFF,22_0005_0005,22_0005,L.
103,8,Galeopsis spec.,200473,GAIS,22_0005_0005,22_0005,L.
103,114,Geum,200473,GEUM,22_0005_0005,22_0005,
103,92,Eleocharis palustris agg.,200473,HEPAL,22_0005_0005,22_0005,(L.)R. et Sch.
103,110,Hyoscyamus niger,200473,HYNIG,22_0005_0005,22_0005,L.
103,36,Indeterminata,200473,INDET,22_0005_0005,22_0005,
103,115,Leontodon spec.,200473,LEON,22_0005_0005,22_0005,L.
103,103,Luzula multiflora,200473,LUMUL,22_0005_0005,22_0005,(Retz.) Lej.
103,116,Menyanthes trifoliata,200473,METRI,22_0005_0005,22_0005,L.
103,93,Oxalis acetosella,200473,OXACE,22_0005_0005,22_0005,L.
103,52,Poaceae,200473,POACE,22_0005_0005,22_0005,
103,12,Polygonum aviculare agg.,200473,POAVI,22_0005_0005,22_0005,
103,50,Polygonum lapathifolium agg.,200473,POLAP,22_0005_0005,22_0005,L.
103,13,Polygonum convolvulus,200473,POLCO,22_0005_0005,22_0005,(L.) A. Löve
103,112,Potamogeton spec.,200473,POTA,22_0005_0005,22_0005,L.
103,95,Ranunculus acris/repens,200473,RAARE,22_0005_0005,22_0005,L./L.
103,17,Rubus idaeus,200473,RUIDA,22_0005_0005,22_0005,L.
103,53,Rumex acetosella agg.,200473,RUMAC,22_0005_0005,22_0005,
103,56,Rumex spec.,200473,RUME,22_0005_0005,22_0005,L.
103,117,Ruppia maritima,200473,RUMMA,22_0005_0005,22_0005,L.
103,98,Schoenoplectus tabernaemontani,200473,SCTAB,22_0005_0005,22_0005,(C. C. Gmel.) Palla
103,18,Silene spec.,200473,SILE,22_0005_0005,22_0005,L.
103,19,Solanum spec.,200473,SOLA,22_0005_0005,22_0005,L.
103,20,Spergula arvensis,200473,SPARV,22_0005_0005,22_0005,L.
103,21,Stellaria graminea,200473,STGRA,22_0005_0005,22_0005,L.
103,22,Stellaria media,200473,STMES,22_0005_0005,22_0005,
103,54,Thlaspi arvense,200473,THARV,22_0005_0005,22_0005,L.
103,118,Thalictrum flavum,200473,THFLA,22_0005_0005,22_0005,L.
103,119,Trientalis europaea,200473,TRIEU,22_0005_0005,22_0005,L.
103,24,Urtica dioica,200473,URDIO,22_0005_0005,22_0005,L.
103,100,Urtica urens,200473,URURE,22_0005_0005,22_0005,L.
103,65,Viola spec.,200473,VIOL,22_0005_0005,22_0005,L.
104,86,Alnus glutinosa,200475,ALGLU,22_0005_0006,22_0005,(L.) Gaertn.
104,43,Avena sativa,200475,AVSAT,22_0005_0006,22_0005,L.
104,85,Carex spec. bicarpellat,200475,CABIC,22_0005_0006,22_0005,
104,51,Carex spec. tricarpellat,200475,CATRI,22_0005_0006,22_0005,
104,5,Cerastium spec.,200475,CERA,22_0005_0006,22_0005,L.
104,84,Chenopodium spec.,200475,CHEN,22_0005_0006,22_0005,L.
104,120,Cirsium spec.,200475,CIRS,22_0005_0006,22_0005,Mill.
104,27,Corylus avellana,200475,COAVE,22_0005_0006,22_0005,L.
104,69,Euphorbia helioscopia,200475,EUHEL,22_0005_0006,22_0005,L.
104,102,Ficus carica,200475,FICAR,22_0005_0006,22_0005,L.
104,7,Fragaria vesca,200475,FRVES,22_0005_0006,22_0005,L.
104,92,Eleocharis palustris agg.,200475,HEPAL,22_0005_0006,22_0005,(L.)R. et Sch.
104,29,Humulus lupulus,200475,HULUP,22_0005_0006,22_0005,L.
104,36,Indeterminata,200475,INDET,22_0005_0006,22_0005,
104,103,Luzula multiflora,200475,LUMUL,22_0005_0006,22_0005,(Retz.) Lej.
104,67,Picea abies,200475,PIEXC,22_0005_0006,22_0005,(L.) H. Karst.
104,12,Polygonum aviculare agg.,200475,POAVI,22_0005_0006,22_0005,
104,94,Potentilla erecta,200475,POERE,22_0005_0006,22_0005,(L.) Raeusch.
104,50,Polygonum lapathifolium agg.,200475,POLAP,22_0005_0006,22_0005,L.
104,112,Potamogeton spec.,200475,POTA,22_0005_0006,22_0005,L.
104,63,Prunella vulgaris,200475,PRVUL,22_0005_0006,22_0005,L.
104,16,Ranunculus spec.,200475,RANU,22_0005_0006,22_0005,L.
104,97,Rubus fruticosus agg.,200475,RUFRU,22_0005_0006,22_0005,
104,17,Rubus idaeus,200475,RUIDA,22_0005_0006,22_0005,L.
104,53,Rumex acetosella agg.,200475,RUMAC,22_0005_0006,22_0005,
104,117,Ruppia maritima,200475,RUMMA,22_0005_0006,22_0005,L.
104,105,Sambucus nigra,200475,SANIG,22_0005_0006,22_0005,L.
104,98,Schoenoplectus tabernaemontani,200475,SCTAB,22_0005_0006,22_0005,(C. C. Gmel.) Palla
104,20,Spergula arvensis,200475,SPARV,22_0005_0006,22_0005,L.
104,22,Stellaria media,200475,STMES,22_0005_0006,22_0005,
104,109,Taraxacum spec.,200475,TARA,22_0005_0006,22_0005,Zinn
104,54,Thlaspi arvense,200475,THARV,22_0005_0006,22_0005,L.
104,24,Urtica dioica,200475,URDIO,22_0005_0006,22_0005,L.
105,6,Chenopodium album,23362,CHALB,22_0005_0010,22_0005,L.
105,27,Corylus avellana,23362,COAVE,22_0005_0010,22_0005,L.
105,95,Ranunculus acris/repens,23362,RAARE,22_0005_0010,22_0005,L./L.
105,96,Ranunculus sceleratus,23362,RASCE,22_0005_0010,22_0005,L.
105,17,Rubus idaeus,23362,RUIDA,22_0005_0010,22_0005,L.
105,19,Solanum spec.,23362,SOLA,22_0005_0010,22_0005,L.
105,22,Stellaria media,23362,STMES,22_0005_0010,22_0005,
105,24,Urtica dioica,23362,URDIO,22_0005_0010,22_0005,L.
106,121,Alopecurus,23434,ALOP,22_0005_0007,22_0005,
106,43,Avena sativa,23434,AVSAT,22_0005_0007,22_0005,L.
106,51,Carex spec. tricarpellat,23434,CATRI,22_0005_0007,22_0005,
106,5,Cerastium spec.,23434,CERA,22_0005_0007,22_0005,L.
106,122,Chaerophyllum,23434,CHAE,22_0005_0007,22_0005,
106,6,Chenopodium album,23434,CHALB,22_0005_0007,22_0005,L.
106,120,Cirsium spec.,23434,CIRS,22_0005_0007,22_0005,Mill.
106,27,Corylus avellana,23434,COAVE,22_0005_0007,22_0005,L.
106,36,Indeterminata,23434,INDET,22_0005_0007,22_0005,
106,67,Picea abies,23434,PIEXC,22_0005_0007,22_0005,(L.) H. Karst.
106,11,Plantago major s.l.,23434,PLMAJ,22_0005_0007,22_0005,L.
106,12,Polygonum aviculare agg.,23434,POAVI,22_0005_0007,22_0005,
106,50,Polygonum lapathifolium agg.,23434,POLAP,22_0005_0007,22_0005,L.
106,74,Potentilla spec.,23434,POTE,22_0005_0007,22_0005,L.
106,95,Ranunculus acris/repens,23434,RAARE,22_0005_0007,22_0005,L./L.
106,96,Ranunculus sceleratus,23434,RASCE,22_0005_0007,22_0005,L.
106,113,Rumex acetosa,23434,RUACE,22_0005_0007,22_0005,L.
106,42,Rumex crispus,23434,RUCRI,22_0005_0007,22_0005,L.
106,17,Rubus idaeus,23434,RUIDA,22_0005_0007,22_0005,L.
106,123,Sorbus spec.,23434,SORB,22_0005_0007,22_0005,L.
106,24,Urtica dioica,23434,URDIO,22_0005_0007,22_0005,L.
107,51,Carex spec. tricarpellat,23491,CATRI,22_0005_0008,22_0005,
107,84,Chenopodium spec.,23491,CHEN,22_0005_0008,22_0005,L.
107,12,Polygonum aviculare agg.,23491,POAVI,22_0005_0008,22_0005,
107,50,Polygonum lapathifolium agg.,23491,POLAP,22_0005_0008,22_0005,L.
107,124,Prunus cerasus s.l.,23491,PRCER,22_0005_0008,22_0005,L.
107,95,Ranunculus acris/repens,23491,RAARE,22_0005_0008,22_0005,L./L.
107,96,Ranunculus sceleratus,23491,RASCE,22_0005_0008,22_0005,L.
107,17,Rubus idaeus,23491,RUIDA,22_0005_0008,22_0005,L.
107,53,Rumex acetosella agg.,23491,RUMAC,22_0005_0008,22_0005,
107,22,Stellaria media,23491,STMES,22_0005_0008,22_0005,
107,24,Urtica dioica,23491,URDIO,22_0005_0008,22_0005,L.
108,88,Asteraceae,23988,ASTER,22_0005_0011,22_0005,
108,125,Betula pubescens,23988,BEPUB,22_0005_0011,22_0005,Ehrh.
108,85,Carex spec. bicarpellat,23988,CABIC,22_0005_0011,22_0005,
108,51,Carex spec. tricarpellat,23988,CATRI,22_0005_0011,22_0005,
108,84,Chenopodium spec.,23988,CHEN,22_0005_0011,22_0005,L.
108,126,Clinopodium,23988,CLIN,22_0005_0011,22_0005,
108,115,Leontodon spec.,23988,LEON,22_0005_0011,22_0005,L.
108,104,Papaver spec.,23988,PAPA,22_0005_0011,22_0005,L.
108,127,Pedicularis palustris,23988,PEDPA,22_0005_0011,22_0005,L.
108,67,Picea abies,23988,PIEXC,22_0005_0011,22_0005,(L.) H. Karst.
108,11,Plantago major s.l.,23988,PLMAJ,22_0005_0011,22_0005,L.
108,52,Poaceae,23988,POACE,22_0005_0011,22_0005,
108,12,Polygonum aviculare agg.,23988,POAVI,22_0005_0011,22_0005,
108,73,Polygonum persicaria,23988,POPER,22_0005_0011,22_0005,L.
108,63,Prunella vulgaris,23988,PRVUL,22_0005_0011,22_0005,L.
108,95,Ranunculus acris/repens,23988,RAARE,22_0005_0011,22_0005,L./L.
108,42,Rumex crispus,23988,RUCRI,22_0005_0011,22_0005,L.
108,53,Rumex acetosella agg.,23988,RUMAC,22_0005_0011,22_0005,
108,111,Sagittaria sagittifolia,23988,SASAG,22_0005_0011,22_0005,L.
108,108,Stellaria palustris,23988,STPAL,22_0005_0011,22_0005,Retz.
108,109,Taraxacum spec.,23988,TARA,22_0005_0011,22_0005,Zinn
108,24,Urtica dioica,23988,URDIO,22_0005_0011,22_0005,L.
109,36,Indeterminata,A2076,INDET,22_0015_0017,22_0015,
110,6,Chenopodium album,A2154,CHALB,22_0015_0020,22_0015,L.
110,36,Indeterminata,A2154,INDET,22_0015_0020,22_0015,
110,13,Polygonum convolvulus,A2154,POLCO,22_0015_0020,22_0015,(L.) A. Löve
111,27,Corylus avellana,A2874 G2976,COAVE,22_0015_0014,22_0015,L.
111,36,Indeterminata,A2874 G2976,INDET,22_0015_0014,22_0015,
111,36,Indeterminata,A2874 G2976,INDET,22_0015_0014,22_0015,
111,128,Vicia spec.,A2874 G2976,VICI,22_0015_0014,22_0015,L.
112,36,Indeterminata,A4796,INDET,22_0015_0013,22_0015,
113,84,Chenopodium spec.,M153 St 1,CHEN,22_0015_0006,22_0015,L.
113,27,Corylus avellana,M153 St 1,COAVE,22_0015_0006,22_0015,L.
113,36,Indeterminata,M153 St 1,INDET,22_0015_0006,22_0015,
113,36,Indeterminata,M153 St 1,INDET,22_0015_0006,22_0015,
113,128,Vicia spec.,M153 St 1,VICI,22_0015_0006,22_0015,L.
114,27,Corylus avellana,M153 St 2,COAVE,22_0015_0007,22_0015,L.
114,36,Indeterminata,M153 St 2,INDET,22_0015_0007,22_0015,
115,6,Chenopodium album,M160 St 1,CHALB,22_0015_0001,22_0015,L.
115,36,Indeterminata,M160 St 1,INDET,22_0015_0001,22_0015,
115,52,Poaceae,M160 St 1,POACE,22_0015_0001,22_0015,
115,13,Polygonum convolvulus,M160 St 1,POLCO,22_0015_0001,22_0015,(L.) A. Löve
116,35,Carex spec.,M167 St 1,CARE,22_0015_0002,22_0015,
116,84,Chenopodium spec.,M167 St 1,CHEN,22_0015_0002,22_0015,L.
116,55,Galium spec.,M167 St 1,GALI,22_0015_0002,22_0015,L.
116,36,Indeterminata,M167 St 1,INDET,22_0015_0002,22_0015,
116,36,Indeterminata,M167 St 1,INDET,22_0015_0002,22_0015,
116,36,Indeterminata,M167 St 1,INDET,22_0015_0002,22_0015,
116,13,Polygonum convolvulus,M167 St 1,POLCO,22_0015_0002,22_0015,(L.) A. Löve
117,35,Carex spec.,M167 St 2,CARE,22_0015_0003,22_0015,
117,6,Chenopodium album,M167 St 2,CHALB,22_0015_0003,22_0015,L.
117,27,Corylus avellana,M167 St 2,COAVE,22_0015_0003,22_0015,L.
117,70,Fabaceae,M167 St 2,FABAC,22_0015_0003,22_0015,
117,129,Festuca altissima,M167 St 2,FEALT,22_0015_0003,22_0015,All.
117,55,Galium spec.,M167 St 2,GALI,22_0015_0003,22_0015,L.
117,36,Indeterminata,M167 St 2,INDET,22_0015_0003,22_0015,
117,36,Indeterminata,M167 St 2,INDET,22_0015_0003,22_0015,
117,36,Indeterminata,M167 St 2,INDET,22_0015_0003,22_0015,
117,42,Rumex crispus,M167 St 2,RUCRI,22_0015_0003,22_0015,L.
117,128,Vicia spec.,M167 St 2,VICI,22_0015_0003,22_0015,L.
118,27,Corylus avellana,M167 St 3,COAVE,22_0015_0004,22_0015,L.
118,70,Fabaceae,M167 St 3,FABAC,22_0015_0004,22_0015,
118,36,Indeterminata,M167 St 3,INDET,22_0015_0004,22_0015,
118,36,Indeterminata,M167 St 3,INDET,22_0015_0004,22_0015,
119,130,Arctostaphylos uva-ursi,M167 St 4,ARUVA,22_0015_0005,22_0015,(L.) Spreng.
119,27,Corylus avellana,M167 St 4,COAVE,22_0015_0005,22_0015,L.
119,40,Pinus spec.,M167 St 4,PINU,22_0015_0005,22_0015,L.
120,27,Corylus avellana,M32 Undre del,COAVE,2022_0015_0009,22_0015,L.
120,36,Indeterminata,M32 Undre del,INDET,2022_0015_0009,22_0015,
121,3,Apiaceae,M32 Övre del,APIAC,2022_0015_0008,22_0015,
121,27,Corylus avellana,M32 Övre del,COAVE,2022_0015_0008,22_0015,L.
121,70,Fabaceae,M32 Övre del,FABAC,2022_0015_0008,22_0015,
121,36,Indeterminata,M32 Övre del,INDET,2022_0015_0008,22_0015,
122,70,Fabaceae,M99 A5085,FABAC,2022_0015_0010,22_0015,
122,36,Indeterminata,M99 A5085,INDET,2022_0015_0010,22_0015,
122,36,Indeterminata,M99 A5085,INDET,2022_0015_0010,22_0015,
123,36,Indeterminata,M99 A5085,INDET,2022_0015_0012,22_0015,
123,30,Ranunculus ficaria,M99 A5085,RAFIC,2022_0015_0012,22_0015,L.
124,44,Cerealia indet.,31,CEREA,17 depth 0.10-0.20,DanaBunar2,
125,44,Cerealia indet.,31,CEREA,17a depth 0.00-0.20,DanaBunar2,
125,70,Fabaceae,31,FABAC,17a depth 0.00-0.20,DanaBunar2,
125,131,Triticum monococcum/dicoccum,31,TRMOD,17a depth 0.00-0.20,DanaBunar2,L./Schrank
125,132,Vitis vinifera,31,VIVIN,17a depth 0.00-0.20,DanaBunar2,L.
126,44,Cerealia indet.,32,CEREA,51 depth 0.00-0.10,DanaBunar2,
127,44,Cerealia indet.,32,CEREA,52 depth 0.10-0.20,DanaBunar2,
127,133,Euphorbia,32,EUPH,52 depth 0.10-0.20,DanaBunar2,L.
128,6,Chenopodium album,32,CHALB,53 depth 0.00-0.10,DanaBunar2,L.
128,134,Portulaca oleracea s.l.,32,POOLE,53 depth 0.00-0.10,DanaBunar2,L.
128,135,Triticum dicoccum,32,TRDIC,53 depth 0.00-0.10,DanaBunar2,(Schrank) Schübl.
129,6,Chenopodium album,33,CHALB,18 depth 0.20-0.30,DanaBunar2,L.
129,136,Setaria verticillata/viridis,33,SEVEV,18 depth 0.20-0.30,DanaBunar2,(L.) P. Beauv./(L.) P. Beauv.
129,62,Triticum spec.,33,TRIT,18 depth 0.20-0.30,DanaBunar2,L.
130,44,Cerealia indet.,33,CEREA,19 depth 0.00-0.10,DanaBunar2,
